tract_id,population,county,zip,location,lon,lat,ces_score,ces_percentile,percentile_range,dac_category,pollution_burden_pctl,pop_char_pctl
6037228410,3600,Los Angeles,90011,Los Angeles,-118.2691132,34.01374,59.8478020661895,95.6253151790217,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,85.1275668948351,95.8144225920323
6037120107,3893,Los Angeles,91402,Los Angeles,-118.4563804,34.226419,59.79996976573,95.5748865355522,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,73.1549471064095,99.5713565305093
6037226700,7661,Los Angeles,90011,Los Angeles,-118.2621294,34.0173502,59.7818805471915,95.5622793746848,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,82.9247044181705,96.8734241048916
6037120300,5238,Los Angeles,91402,Los Angeles,-118.4408399,34.2152914,59.6885385371501,95.5370650529501,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,92.0721841941506,89.4351991931417
6037206300,6103,Los Angeles,90013,Los Angeles,-118.2432134,34.0411108,59.6868035622199,95.5244578920827,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,94.2999377722464,86.2455874936964
6037123304,4362,Los Angeles,91605,Los Angeles,-118.4060882,34.1965389,59.6747536532202,95.499243570348,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,97.3615432482887,79.4881492687847
6037191500,5931,Los Angeles,90029,Los Angeles,-118.296037,34.0872608,59.6009286486621,95.4866364094806,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,90.4667081518357,91.3010590015129
6037402702,6365,Los Angeles,91767,Pomona,-117.7259547,34.0640498,59.5920987997355,95.4740292486132,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,86.2974486621033,94.8940998487141
6037575300,4360,Los Angeles,90813,Long Beach,-118.1850264,33.7862258,59.5689294754934,95.4614220877458,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,75.7809583074051,99.2435703479576
6037402600,7493,Los Angeles,91767,Pomona,-117.7432184,34.0696836,59.5262345798923,95.4362077660111,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,92.4579962663348,88.7796268280383
6037186403,2698,Los Angeles,90065,Los Angeles,-118.2394938,34.1118266,59.4974227203305,95.3857791225416,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,97.7100186683261,78.2400403429148
6037408501,3050,Los Angeles,91745,Hacienda Heights,-117.9679168,34.0114015,59.4924823327589,95.3731719616742,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,98.7927815805849,74.5083207261725
6037122000,5892,Los Angeles,91605,Los Angeles,-118.4183782,34.2147689,59.4478735386768,95.3353504790721,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,98.070939639079,77.1180030257186
6037534406,5027,Los Angeles,90201,Cudahy,-118.1749749,33.9647497,59.4358819998384,95.3227433182047,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,93.4287492221531,87.2037317196167
6037209102,5950,Los Angeles,90017,Los Angeles,-118.2675212,34.0551862,59.4269476264499,95.3101361573374,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,86.2601120099564,94.755421079173
6037121802,3216,Los Angeles,91605,Los Angeles,-118.3913647,34.2192112,59.3856743686468,95.29752899647,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,89.9439950217797,91.5279878971256
6037240300,5637,Los Angeles,90044,Los Angeles,-118.2861229,33.9564095,59.3780028074912,95.2849218356026,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,83.4598630989421,96.1926374180535
6037572500,3643,Los Angeles,90810,Long Beach,-118.2182796,33.8165383,59.3674709274141,95.2723146747352,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,82.0535158680772,96.9238527483611
6037543201,3605,Los Angeles,90220,Compton,-118.2347142,33.8849107,59.3295121101972,95.2597075138679,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,88.5500933416304,92.8517397881997
6037191810,3367,Los Angeles,90038,Los Angeles,-118.3277122,34.088924,59.3266953088378,95.2471003530005,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,93.8021157436217,86.4094805849723
6037119001,4435,Los Angeles,91331,Los Angeles,-118.4203143,34.2351095,59.3072659396778,95.2344931921331,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,97.0504044803983,79.7907211296016
6037124204,2192,Los Angeles,91601,Los Angeles,-118.3746553,34.1739725,59.2982592740349,95.2218860312658,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,86.6085874299938,94.3141704488149
6037541200,6546,Los Angeles,90222,Compton,-118.2543733,33.9083355,59.1444648301078,95.196671709531,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,97.0752955818295,79.4755421079173
6037600502,2097,Los Angeles,90303,Inglewood,-118.3307284,33.9280513,59.1377485254904,95.1714573877963,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,96.8388301182327,80.244578920827
6037541500,6273,Los Angeles,90222,Willowbrook,-118.2270116,33.9148293,59.1168560218632,95.1462430660615,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,89.6826384567517,91.4901664145234
6037402804,4238,Los Angeles,91766,Pomona,-117.7322415,34.0483608,59.0878669605605,95.1336359051942,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,84.542626011201,95.3857791225416
6037535901,5578,Los Angeles,90280,South Gate,-118.194008,33.9462081,59.0648045443595,95.1210287443268,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,89.8942128189172,91.1497730711044
6037228420,3304,Los Angeles,90011,Los Angeles,-118.2718914,34.0082598,59.0359395714511,95.1084215834594,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,72.059738643435,99.5461422087746
6037104822,2839,Los Angeles,91331,Los Angeles,-118.4209236,34.2458338,58.9632691914402,95.0832072617247,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,97.2121966397013,78.9460413514877
6037104403,3341,Los Angeles,91331,Los Angeles,-118.4344849,34.2587738,58.9018620904871,95.0579929399899,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,90.5787181082763,89.8890569843671
6037433401,3405,Los Angeles,91733,El Monte,-118.0426123,34.0596017,58.8589333149685,95.0327786182552,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,94.7106409458619,84.1654059505799
6037294820,3473,Los Angeles,90744,Los Angeles,-118.2656258,33.7797819,58.8585571045075,95.0201714573878,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,80.5724953329185,97.1759959657085
6037553601,4699,Los Angeles,90723,Paramount,-118.1692228,33.9046634,58.8075224500266,95.0075642965204,95-100% (highest scores),CalEnviroScreen 4.0 Top 25%,98.2700684505289,75.4160363086233
6037240402,3763,Los Angeles,90044,Los Angeles,-118.2854788,33.9446893,58.7926179438329,94.9823499747857,90-95%,CalEnviroScreen 4.0 Top 25%,86.0983198506534,94.0494200706001
6037122200,3469,Los Angeles,91352,Los Angeles,-118.3594527,34.2143159,58.7920149491334,94.9697428139183,90-95%,CalEnviroScreen 4.0 Top 25%,98.8176726820162,73.0837115481594
6037104701,4402,Los Angeles,91331,Los Angeles,-118.415214,34.2684745,58.7732242473237,94.9571356530509,90-95%,CalEnviroScreen 4.0 Top 25%,83.7710018668326,95.4236006051437
6037503000,5606,Los Angeles,90605,South Whittier,-118.0508252,33.9243441,58.7259425462437,94.9445284921836,90-95%,CalEnviroScreen 4.0 Top 25%,97.3366521468575,78.2778618255169
6037123020,3250,Los Angeles,91352,Los Angeles,-118.3664946,34.2047368,58.7156068674557,94.9319213313162,90-95%,CalEnviroScreen 4.0 Top 25%,90.9271935283136,89.3595562279375
6037603302,4048,Los Angeles,90247,Gardena,-118.3073078,33.8749347,58.7051930588808,94.9193141704488,90-95%,CalEnviroScreen 4.0 Top 25%,94.5612943372744,84.1527987897126
6037540902,4707,Los Angeles,90061,West Rancho Dominguez,-118.2718223,33.9109785,58.7009227859818,94.9067070095814,90-95%,CalEnviroScreen 4.0 Top 25%,91.1138767890479,89.1578416540595
6037104810,5631,Los Angeles,91331,Los Angeles,-118.4111792,34.2502996,58.6860322474571,94.8940998487141,90-95%,CalEnviroScreen 4.0 Top 25%,97.1001866832607,78.7191124558749
6037124103,1950,Los Angeles,91606,Los Angeles,-118.3834122,34.1884919,58.6676564200139,94.8688855269793,90-95%,CalEnviroScreen 4.0 Top 25%,83.0242688238955,95.7639939485628
6037191620,2532,Los Angeles,90029,Los Angeles,-118.3027253,34.0885866,58.6318105842319,94.8436712052446,90-95%,CalEnviroScreen 4.0 Top 25%,82.1281891723709,96.2052445789208
6037502200,6937,Los Angeles,90606,West Whittier-Los Nietos,-118.0729448,33.9775294,58.5866805911046,94.8310640443772,90-95%,CalEnviroScreen 4.0 Top 25%,94.8973242065961,83.3963691376702
6037402101,5558,Los Angeles,91767,Pomona,-117.7337541,34.0860588,58.5657690316527,94.8058497226425,90-95%,CalEnviroScreen 4.0 Top 25%,89.4710640945862,90.8976298537569
6037127520,4870,Los Angeles,91406,Los Angeles,-118.4697511,34.2184163,58.5083673021039,94.7932425617751,90-95%,CalEnviroScreen 4.0 Top 25%,94.411947728687,84.1275844679778
6037241201,3015,Los Angeles,90044,Los Angeles,-118.2858348,33.9402403,58.50677734954,94.7806354009077,90-95%,CalEnviroScreen 4.0 Top 25%,77.3615432482887,98.2602118003026
6037239320,4086,Los Angeles,90003,Los Angeles,-118.2717384,33.9785676,58.4759102881511,94.7428139183056,90-95%,CalEnviroScreen 4.0 Top 25%,80.0248911014312,97.1003530005043
6037104404,3084,Los Angeles,91331,Los Angeles,-118.4286916,34.2639207,58.4051241882596,94.7175995965708,90-95%,CalEnviroScreen 4.0 Top 25%,87.8904791537025,91.981845688351
6037296500,3447,Los Angeles,90731,Los Angeles,-118.2927139,33.7480876,58.3573807910833,94.6923852748361,90-95%,CalEnviroScreen 4.0 Top 25%,92.2588674548849,87.1280887544125
6037571701,6247,Los Angeles,90805,Long Beach,-118.2017298,33.847882,58.3363720496328,94.6671709531014,90-95%,CalEnviroScreen 4.0 Top 25%,91.3130056004978,88.4896621280888
6037123206,2572,Los Angeles,91606,Los Angeles,-118.3748665,34.1937075,58.3046189741118,94.6419566313666,90-95%,CalEnviroScreen 4.0 Top 25%,94.2377100186683,83.963691376702
6037573202,6379,Los Angeles,90806,Long Beach,-118.1850191,33.7934864,58.2856849075819,94.6293494704992,90-95%,CalEnviroScreen 4.0 Top 25%,83.5843186060983,95.0201714573878
6037530801,5407,Los Angeles,90063,East Los Angeles,-118.1883898,34.0508765,58.2141786873873,94.6167423096319,90-95%,CalEnviroScreen 4.0 Top 25%,92.8562538892346,86.1951588502269
6037530101,5285,Los Angeles,90640,Montebello,-118.0998041,34.0116507,58.1780881397058,94.6041351487645,90-95%,CalEnviroScreen 4.0 Top 25%,89.2345986309894,90.4815935451336
6037208402,2896,Los Angeles,90026,Los Angeles,-118.266009,34.0683668,58.1755724133973,94.5915279878971,90-95%,CalEnviroScreen 4.0 Top 25%,96.8512756689484,78.7569339384771
6037291120,2407,Los Angeles,90248,Los Angeles,-118.2869247,33.9127934,58.1284787821411,94.5789208270298,90-95%,CalEnviroScreen 4.0 Top 25%,94.57373988799,83.2702975289965
6037190801,2682,Los Angeles,90028,Los Angeles,-118.3244586,34.0943767,58.1210664652213,94.5663136661624,90-95%,CalEnviroScreen 4.0 Top 25%,91.3254511512134,88.1114473020676
6037602002,3057,Los Angeles,90250,Hawthorne,-118.3402541,33.9274077,58.1040740459888,94.553706505295,90-95%,CalEnviroScreen 4.0 Top 25%,97.4113254511512,76.7902168431669
6037232500,4940,Los Angeles,90062,Los Angeles,-118.3108167,33.9920834,57.993163867543,94.5158850226929,90-95%,CalEnviroScreen 4.0 Top 25%,86.9570628500311,92.3726676752395
6037601501,3918,Los Angeles,90304,Lennox,-118.3633462,33.9436514,57.9666418251574,94.5032778618255,90-95%,CalEnviroScreen 4.0 Top 25%,92.2962041070317,86.5229450327786
6037203600,5276,Los Angeles,90033,Los Angeles,-118.2095139,34.0513395,57.9044593764667,94.4906707009581,90-95%,CalEnviroScreen 4.0 Top 25%,92.4455507156192,86.2203731719617
6037132102,5401,Los Angeles,91406,Los Angeles,-118.497369,34.2020955,57.87288646751,94.452849218356,90-95%,CalEnviroScreen 4.0 Top 25%,93.0802738021157,85.148764498235
6037602509,4457,Los Angeles,90250,Hawthorne,-118.3338741,33.9178467,57.8317459955571,94.4276348966213,90-95%,CalEnviroScreen 4.0 Top 25%,98.3074051026758,73.613212304589
6037120030,2666,Los Angeles,91402,Los Angeles,-118.451843,34.2152447,57.8169106726189,94.4150277357539,90-95%,CalEnviroScreen 4.0 Top 25%,92.3708774113255,86.1195158850227
6037531602,4432,Los Angeles,90022,East Los Angeles,-118.1647906,34.0186759,57.765856226883,94.3898134140192,90-95%,CalEnviroScreen 4.0 Top 25%,85.3515868077162,93.2047402924861
6037301702,5835,Los Angeles,91203,Glendale,-118.2691593,34.1511527,57.7458690655642,94.3772062531518,90-95%,CalEnviroScreen 4.0 Top 25%,99.5146235220908,66.7170953101362
6037123301,4530,Los Angeles,91605,Los Angeles,-118.4001225,34.2003101,57.7440856969929,94.3645990922844,90-95%,CalEnviroScreen 4.0 Top 25%,93.26695706285,84.6570852244075
6037122121,2829,Los Angeles,91352,Los Angeles,-118.3705556,34.2142143,57.7057782106903,94.351991931417,90-95%,CalEnviroScreen 4.0 Top 25%,92.3957685127567,85.8799798285426
6037237101,4409,Los Angeles,90044,Los Angeles,-118.2913772,33.9856234,57.7018171232892,94.3393847705497,90-95%,CalEnviroScreen 4.0 Top 25%,73.6029869321717,98.7518910741301
6037532604,2739,Los Angeles,90255,Huntington Park,-118.2289994,33.9842406,57.6478167545128,94.3267776096823,90-95%,CalEnviroScreen 4.0 Top 25%,85.0528935905414,93.267776096823
6037219300,4239,Los Angeles,90018,Los Angeles,-118.3318299,34.0267587,57.6357697492403,94.3141704488149,90-95%,CalEnviroScreen 4.0 Top 25%,83.6216552582452,94.2511346444781
6037228310,4523,Los Angeles,90011,Los Angeles,-118.262416,34.011351,57.6144008866527,94.3015632879476,90-95%,CalEnviroScreen 4.0 Top 25%,81.9041692594897,95.3101361573374
6037240700,6596,Los Angeles,90002,Los Angeles,-118.2593919,33.9470153,57.6021820207875,94.2889561270802,90-95%,CalEnviroScreen 4.0 Top 25%,77.3739887990044,97.4155320221886
6037238320,3804,Los Angeles,90044,Los Angeles,-118.2861548,33.9621528,57.5715092215172,94.2763489662128,90-95%,CalEnviroScreen 4.0 Top 25%,85.2893590541381,93.0030257186082
6037533300,3346,Los Angeles,90270,Maywood,-118.2024051,33.9927923,57.5679892954996,94.2637418053454,90-95%,CalEnviroScreen 4.0 Top 25%,90.5040448039826,87.9853756933938
6037534900,6319,Los Angeles,90001,Florence-Graham,-118.2367913,33.9707698,57.5658325884357,94.2511346444781,90-95%,CalEnviroScreen 4.0 Top 25%,88.6869943995022,89.9142713061019
6037199800,5828,Los Angeles,90031,Los Angeles,-118.2103403,34.0706563,57.5607056189904,94.2385274836107,90-95%,CalEnviroScreen 4.0 Top 25%,97.5357809583074,75.4538577912254
6037104320,5292,Los Angeles,91331,Los Angeles,-118.4202492,34.2731324,57.5266256893941,94.2259203227433,90-95%,CalEnviroScreen 4.0 Top 25%,94.6857498444306,82.0600100857287
6037131020,6704,Los Angeles,91335,Los Angeles,-118.5395023,34.2001766,57.5109450973001,94.2133131618759,90-95%,CalEnviroScreen 4.0 Top 25%,86.8326073428749,91.6414523449319
6037433503,3269,Los Angeles,91733,South El Monte,-118.0487816,34.054936,57.5065254143493,94.2007060010086,90-95%,CalEnviroScreen 4.0 Top 25%,96.4405724953329,78.6938981341402
6037536200,7281,Los Angeles,90280,South Gate,-118.1679058,33.9202524,57.4607314738958,94.1880988401412,90-95%,CalEnviroScreen 4.0 Top 25%,97.6975731176105,74.7478567826525
6037531102,3210,Los Angeles,90063,East Los Angeles,-118.1815818,34.0368392,57.4579031989092,94.1754916792738,90-95%,CalEnviroScreen 4.0 Top 25%,94.6110765401369,82.0726172465961
6037219800,2861,Los Angeles,90016,Los Angeles,-118.3547601,34.029939,57.4565450892424,94.1628845184065,90-95%,CalEnviroScreen 4.0 Top 25%,94.9719975108899,81.3918305597579
6037218500,2641,Los Angeles,90016,Los Angeles,-118.3505675,34.0373844,57.4478014207606,94.1502773575391,90-95%,CalEnviroScreen 4.0 Top 25%,93.6154324828874,83.5350479072113
6037402304,4057,Los Angeles,91768,Pomona,-117.7658059,34.0617068,57.4434456984948,94.1376701966717,90-95%,CalEnviroScreen 4.0 Top 25%,83.4225264467953,94.1502773575391
6037209300,4885,Los Angeles,90017,Los Angeles,-118.2683015,34.05073,57.4358656168799,94.112455874937,90-95%,CalEnviroScreen 4.0 Top 25%,90.6036092097075,87.6575895108422
6037601302,7333,Los Angeles,90302,Inglewood,-118.3644426,33.9692979,57.3675698548151,94.0998487140696,90-95%,CalEnviroScreen 4.0 Top 25%,90.6782825140012,87.5063035804337
6037603001,7498,Los Angeles,90247,Gardena,-118.2957134,33.9011403,57.3359816295315,94.0872415532022,90-95%,CalEnviroScreen 4.0 Top 25%,92.321095208463,85.3252647503782
6037533103,3283,Los Angeles,90255,Huntington Park,-118.231291,33.9771202,57.3323485009763,94.0746343923348,90-95%,CalEnviroScreen 4.0 Top 25%,88.8363410080896,89.4478063540091
6037240800,4341,Los Angeles,90002,Los Angeles,-118.261893,33.9397052,57.2327642036731,94.0494200706001,90-95%,CalEnviroScreen 4.0 Top 25%,79.6639701306783,96.0917801311145
6037402303,4080,Los Angeles,91768,Pomona,-117.7559076,34.0671263,57.2188412452931,94.0242057488654,90-95%,CalEnviroScreen 4.0 Top 25%,92.0348475420037,85.6152294503278
6037543801,5159,Los Angeles,90745,Carson,-118.2732944,33.8414725,57.1357158413007,93.9863842662632,90-95%,CalEnviroScreen 4.0 Top 25%,98.4069695084007,72.3146747352496
6037192620,3542,Los Angeles,90004,Los Angeles,-118.2960541,34.0776717,57.1266701614818,93.9611699445285,90-95%,CalEnviroScreen 4.0 Top 25%,85.6627255756067,92.183560262229
6037231710,4165,Los Angeles,90037,Los Angeles,-118.2893576,34.0073136,57.0987862522722,93.9359556227937,90-95%,CalEnviroScreen 4.0 Top 25%,68.3634100808961,99.4831064044377
6037533401,5098,Los Angeles,90270,Maywood,-118.1935828,33.9936631,57.0785250285319,93.9233484619264,90-95%,CalEnviroScreen 4.0 Top 25%,95.0715619166148,80.6606152294503
6037433302,1530,Los Angeles,91732,El Monte,-118.0143495,34.0629878,57.0292906862608,93.910741301059,90-95%,CalEnviroScreen 4.0 Top 25%,98.1456129433727,72.9324256177509
6037228500,4869,Los Angeles,90011,Los Angeles,-118.2690648,34.0034919,56.9798977624148,93.8855269793243,90-95%,CalEnviroScreen 4.0 Top 25%,73.2794026135657,98.3484619263742
6037238310,5002,Los Angeles,90044,Los Angeles,-118.2861074,33.9660436,56.8653515824099,93.8603126575895,90-95%,CalEnviroScreen 4.0 Top 25%,76.0672059738643,97.2768532526475
6037104310,4962,Los Angeles,91331,Los Angeles,-118.4292815,34.2763731,56.8591450723015,93.8350983358548,90-95%,CalEnviroScreen 4.0 Top 25%,97.2993154947106,75.0630358043369
6037572600,5357,Los Angeles,90810,Long Beach,-118.2140846,33.8071157,56.8437347374372,93.80988401412,90-95%,CalEnviroScreen 4.0 Top 25%,95.1835718730554,80.1311144730207
6037570100,3192,Los Angeles,90805,Long Beach,-118.1532085,33.8644752,56.8111649852624,93.7972768532526,90-95%,CalEnviroScreen 4.0 Top 25%,91.2009956440572,85.9430156328795
6037120103,3452,Los Angeles,91402,Los Angeles,-118.4517984,34.2297196,56.7892939584089,93.7846696923853,90-95%,CalEnviroScreen 4.0 Top 25%,64.8662103298071,99.798285426122
6037204300,5445,Los Angeles,90033,Los Angeles,-118.2078724,34.0387492,56.77173068278,93.7594553706505,90-95%,CalEnviroScreen 4.0 Top 25%,84.8786558805227,92.2592032274332
6037575803,3229,Los Angeles,90813,Long Beach,-118.1937148,33.7789661,56.7038975790425,93.7342410489158,90-95%,CalEnviroScreen 4.0 Top 25%,76.2912258867455,97.0373171961674
6037123103,3808,Los Angeles,91606,Los Angeles,-118.365403,34.192132,56.6626682234212,93.7216338880484,90-95%,CalEnviroScreen 4.0 Top 25%,91.4499066583696,85.5143721633888
6037530602,1769,Los Angeles,90063,East Los Angeles,-118.1716259,34.0527788,56.5925427148155,93.709026727181,90-95%,CalEnviroScreen 4.0 Top 25%,96.6894835096453,76.48764498235
6037106604,5068,Los Angeles,91342,Los Angeles,-118.4745764,34.3033292,56.5600543885882,93.6838124054463,90-95%,CalEnviroScreen 4.0 Top 25%,94.7977598008712,80.3076147251639
6037541400,7989,Los Angeles,90222,Willowbrook,-118.2337235,33.9131395,56.5529421622951,93.6712052445789,90-95%,CalEnviroScreen 4.0 Top 25%,80.7716241443684,94.8310640443772
6037601700,5126,Los Angeles,90304,Lennox,-118.3498384,33.935217,56.5495304712515,93.6585980837116,90-95%,CalEnviroScreen 4.0 Top 25%,86.8823895457374,90.0907715582451
6037117520,4168,Los Angeles,91343,Los Angeles,-118.4621861,34.2300853,56.5486251572332,93.6333837619768,90-95%,CalEnviroScreen 4.0 Top 25%,75.4075917859365,97.2894604135149
6037544001,4574,Los Angeles,90810,Carson,-118.2165909,33.8388248,56.5455392574355,93.6207766011094,90-95%,CalEnviroScreen 4.0 Top 25%,96.2289981331674,77.5088250126072
6037123205,2492,Los Angeles,91605,Los Angeles,-118.3835614,34.1945637,56.5197285228709,93.5955622793747,90-95%,CalEnviroScreen 4.0 Top 25%,91.5992532669571,84.9974785678265
6037185310,3131,Los Angeles,90065,Los Angeles,-118.2226256,34.0922029,56.4641373447448,93.5451336359052,90-95%,CalEnviroScreen 4.0 Top 25%,91.8606098319851,84.4175491679274
6037502902,4168,Los Angeles,90670,Santa Fe Springs,-118.0524424,33.9427453,56.3784975847853,93.5199193141705,90-95%,CalEnviroScreen 4.0 Top 25%,97.548226509023,73.4619263741805
6037195710,4487,Los Angeles,90026,Los Angeles,-118.2686024,34.0747292,56.3649246764468,93.4947049924357,90-95%,CalEnviroScreen 4.0 Top 25%,95.8680771624144,77.9878971255673
6037602103,6650,Los Angeles,90250,Hawthorne,-118.3567382,33.9283066,56.3556302564986,93.4820978315683,90-95%,CalEnviroScreen 4.0 Top 25%,85.4511512134412,91.1119515885023
6037209103,3679,Los Angeles,90017,Los Angeles,-118.2640302,34.05711,56.3333627710634,93.4316691880988,90-95%,CalEnviroScreen 4.0 Top 25%,90.9023024268824,85.5017650025214
6037500402,4856,Los Angeles,90660,Pico Rivera,-118.0763967,34.0036044,56.2978608060268,93.4190620272315,90-95%,CalEnviroScreen 4.0 Top 25%,87.3304293714997,89.0948058497226
6037185203,3566,Los Angeles,90065,Los Angeles,-118.2316884,34.1001272,56.2967791410335,93.4064548663641,90-95%,CalEnviroScreen 4.0 Top 25%,89.8195395146235,86.7876954109935
6037535501,3898,Los Angeles,90280,South Gate,-118.2221109,33.961166,56.2966251448705,93.3938477054967,90-95%,CalEnviroScreen 4.0 Top 25%,89.3839452395769,87.3171961674231
6037543905,4636,Los Angeles,90745,Carson,-118.2550214,33.8155623,56.2548962582967,93.3812405446293,90-95%,CalEnviroScreen 4.0 Top 25%,84.4555071561917,91.8053454362078
6037407200,6910,Los Angeles,91744,La Puente,-117.9597817,34.0335496,56.2271038808594,93.368633383762,90-95%,CalEnviroScreen 4.0 Top 25%,93.7772246421904,81.2279374684821
6037543305,3776,Los Angeles,90220,Unincorporated Los Angeles County area,-118.2238692,33.8611473,56.2084065968959,93.3560262228946,90-95%,CalEnviroScreen 4.0 Top 25%,99.3528313627878,65.8219868885527
6037531503,2753,Los Angeles,90063,East Los Angeles,-118.174744,34.0294089,56.069976483079,93.2803832576904,90-95%,CalEnviroScreen 4.0 Top 25%,93.5905413814561,81.3666162380232
6037301602,4446,Los Angeles,91201,Glendale,-118.2987272,34.1621154,55.9929254658488,93.267776096823,90-95%,CalEnviroScreen 4.0 Top 25%,99.6515245799627,63.023197175996
6037543400,3731,Los Angeles,90746,Carson,-118.2687215,33.8526247,55.9784946794749,93.2551689359556,90-95%,CalEnviroScreen 4.0 Top 25%,99.8506533914126,60.9556227937468
6037186301,2906,Los Angeles,90065,Los Angeles,-118.2404336,34.1223506,55.9741307833873,93.2425617750882,90-95%,CalEnviroScreen 4.0 Top 25%,94.5115121344119,79.8789712556732
6037207302,4806,Los Angeles,90013,Los Angeles,-118.2477263,34.04755,55.9678815396788,93.2299546142209,90-95%,CalEnviroScreen 4.0 Top 25%,98.6434349719975,69.7428139183056
6037218900,6149,Los Angeles,90018,Los Angeles,-118.3230172,34.0326941,55.9417583479448,93.2173474533535,90-95%,CalEnviroScreen 4.0 Top 25%,89.3963907902925,86.6994452849218
6037234901,3321,Los Angeles,90043,Los Angeles,-118.3286609,33.9817876,55.9409785863449,93.2047402924861,90-95%,CalEnviroScreen 4.0 Top 25%,72.1468574984443,97.8819969742814
6037552400,2423,Los Angeles,90650,Norwalk,-118.0498503,33.899139,55.9182670307844,93.1921331316188,90-95%,CalEnviroScreen 4.0 Top 25%,95.6316116988177,77.6979324256178
6037404701,5665,Los Angeles,91706,Baldwin Park,-117.9962625,34.0721312,55.8636513451556,93.1543116490166,90-95%,CalEnviroScreen 4.0 Top 25%,98.0336029869322,71.1296016137166
6037540300,4728,Los Angeles,90262,Lynwood,-118.2196223,33.933573,55.8613045486301,93.1417044881493,90-95%,CalEnviroScreen 4.0 Top 25%,97.8593652769135,71.5204236006051
6037294421,2891,Los Angeles,90710,Los Angeles,-118.2975664,33.790373,55.8563059001549,93.1290973272819,90-95%,CalEnviroScreen 4.0 Top 25%,92.8313627878034,82.3121533030762
6037533702,3543,Los Angeles,90270,Maywood,-118.1827053,33.9835573,55.7838761891022,93.1038830055471,90-95%,CalEnviroScreen 4.0 Top 25%,85.5133789670193,90.0403429147756
6037127920,4716,Los Angeles,91405,Los Angeles,-118.4356225,34.1975655,55.7808441971273,93.0912758446798,90-95%,CalEnviroScreen 4.0 Top 25%,81.1698817672682,93.4064548663641
6037533805,3485,Los Angeles,90201,Bell,-118.1751358,33.9744232,55.765857671467,93.0786686838124,90-95%,CalEnviroScreen 4.0 Top 25%,89.3217174859987,86.4725163893091
6037204410,2575,Los Angeles,90033,Los Angeles,-118.2152707,34.0461881,55.7548464388548,93.066061522945,90-95%,CalEnviroScreen 4.0 Top 25%,92.582451773491,82.4886535552194
6037209104,2560,Los Angeles,90017,Los Angeles,-118.2663761,34.0591782,55.7299343739442,93.0534543620777,90-95%,CalEnviroScreen 4.0 Top 25%,83.0864965774736,92.0574886535552
6037532606,4405,Los Angeles,90255,Huntington Park,-118.2208725,33.9832062,55.6998353742798,93.0282400403429,90-95%,CalEnviroScreen 4.0 Top 25%,72.8064716863721,97.3777105395865
6037240401,6379,Los Angeles,90044,Los Angeles,-118.2857119,33.949919,55.683096664352,93.0156328794755,90-95%,CalEnviroScreen 4.0 Top 25%,78.070939639079,95.2849218356026
6037231600,7420,Los Angeles,90037,Los Angeles,-118.2980319,34.0072734,55.6512832883877,92.9778113968734,90-95%,CalEnviroScreen 4.0 Top 25%,78.3074051026758,95.1084215834594
6037535607,4946,Los Angeles,90280,South Gate,-118.2211115,33.9419439,55.6236259284045,92.965204236006,90-95%,CalEnviroScreen 4.0 Top 25%,91.5868077162415,83.5098335854766
6037239502,4016,Los Angeles,90001,Los Angeles,-118.2630441,33.9693296,55.5387259761119,92.9525970751387,90-95%,CalEnviroScreen 4.0 Top 25%,82.4268823895457,92.3348461926374
6037541300,5512,Los Angeles,90222,Compton,-118.2410907,33.911833,55.5209352494565,92.9399899142713,90-95%,CalEnviroScreen 4.0 Top 25%,80.3235843186061,93.6838124054463
